timestamp,lat,lon,altitude,velocity,direction,distance,vario,sl_distance,3tp_dist,elevation,velocity_lr,altitude_lr,elevation_lr,vario_lr,local_time,outline_x,outline_y,map_coordinate,pixel_distance_line,fraction,zoom_level
2024-05-19 14:27:23.765763,61.871969519749996,6.909682282466666,1231.765763,9.703802782939272,2.037876754300913,11268.611447467858,-0.8165942894059033,4427.59597693299,9665,591.5015703396004,8.812326450259325,1251.040771783333,608.0784311650154,-0.9002837872295196,2024-05-19 16:27:23.765763+02:00,34.57169782543326,66.23837657501072,"[{""x"": 1181.9083583882416, ""y"": 926.2803073628196}, {""x"": 846.9541791941208, ""y"": 719.140153681391}]",293.6172673858365,0,0
2024-05-19 14:27:24.766764,61.8719116618,6.909628328466667,1231.233236,7.017973316628385,2.2845484956612845,11268.611447467858,-0.801594094284131,4427.106934556403,9662,588.4639077107256,8.812326450259325,1251.040771783333,608.0784311650154,-0.9002837872295196,2024-05-19 16:27:24.766764+02:00,34.57098142412846,66.24001101579915,"[{""x"": 1181.7512059729547, ""y"": 926.6377698724576}, {""x"": 846.8756029864774, ""y"": 719.31888493621}]",293.6172673858365,0,0
2024-05-19 14:27:25.767765,61.8719,6.909501501916667,1231.0,6.770638010050058,2.624040047177353,11268.611447467858,-0.8186936639446457,4421.289106022022,9660,586.0486763505255,8.812326450259325,1251.040771783333,608.0784311650154,-0.9002837872295196,2024-05-19 16:27:25.767765+02:00,34.5692974209794,66.24034045194284,"[{""x"": 1181.3817968715862, ""y"": 926.7098196349937}, {""x"": 846.6908984357931, ""y"": 719.3549098174781}]",293.6172673858365,0,0
2024-05-19 14:27:26.768766,61.87192562553333,6.909389790066667,1229.462468,6.505914895266812,-2.912796407021141,11268.611447467858,-0.7949299901512926,4414.811059700048,9658,585.3451579235111,8.812326450259325,1251.040771783333,608.0784311650154,-0.9002837872295196,2024-05-19 16:27:26.768766+02:00,34.56781411084294,66.23961655178925,"[{""x"": 1181.056412524849, ""y"": 926.5514981054182}, {""x"": 846.5282062624245, ""y"": 719.2757490526902}]",293.6172673858365,0,0
2024-05-19 14:27:27.769767,61.87199748058333,6.909353837216667,1228.230233,8.20441686436265,-1.454887503722286,11268.611447467858,-0.8037785349630969,4410.332004800632,9656,587.6958455010115,8.812326450259325,1251.040771783333,608.0784311650154,-0.9002837872295196,2024-05-19 16:27:27.769767+02:00,34.56733672883878,66.23758670273735,"[{""x"": 1180.9516922591772, ""y"": 926.1075573145322}, {""x"": 846.4758461295887, ""y"": 719.0537786572472}]",293.6172673858365,0,0
2024-05-19 14:27:28.770768,61.8720680512,6.909439922933333,1227.229232,9.04475762523267,-0.8003145275656682,11268.611447467858,-0.7861698218191854,4411.939638954864,9654,591.7806866005847,8.812326450259325,1251.040771783333,608.0784311650154,-0.9002837872295196,2024-05-19 16:27:28.770768+02:00,34.56847977513276,66.23559313328956,"[{""x"": 1181.2024350826189, ""y"": 925.6715511018964}, {""x"": 846.6012175413093, ""y"": 718.8357755509294}]",293.6172673858365,0,0
2024-05-19 14:27:29.771769,61.872109058966664,6.909621020466666,1227.0,10.52371775966969,-0.49692460175310216,11268.611447467858,-0.7455425561734351,4419.360085800301,9651,595.9591329467912,8.812326450259325,1251.040771783333,608.0784311650154,-0.9002837872295196,2024-05-19 16:27:29.771769+02:00,34.57088438849188,66.23443469110103,"[{""x"": 1181.7299198801525, ""y"": 925.4181924884127}, {""x"": 846.8649599400763, ""y"": 718.7090962441875}]",293.6172673858365,0,0
2024-05-19 14:27:30.772770,61.87211666666666,6.9098727386666665,1227.77277,13.21295200706731,-0.2162614384533286,11268.611447467858,-0.7125462054797018,4431.522035483967,9649,599.7790173935706,8.812326450259325,1251.040771783333,608.0784311650154,-0.9002837872295196,2024-05-19 16:27:30.772770+02:00,34.574226703184486,66.23421977845491,"[{""x"": 1182.4631022781625, ""y"": 925.3711897371503}, {""x"": 847.2315511390814, ""y"": 718.6855948685563}]",293.6172673858365,0,0
2024-05-19 14:27:31.773771,61.8720908743,6.910139672266666,1228.773771,14.271409949631812,0.022618713623914103,11268.611447467858,-0.6309006338856071,4445.677316752311,9647,602.617029269937,8.812326450259325,1251.040771783333,608.0784311650154,-0.9002837872295196,2024-05-19 16:27:31.773771+02:00,34.57777104798446,66.23494839605539,"[{""x"": 1183.240602740811, ""y"": 925.5305430021145}, {""x"": 847.6203013704055, ""y"": 718.7652715010385}]",293.6172673858365,0,0
2024-05-19 14:27:32.774772,61.872031681866666,6.910393693,1229.0,14.840830136393093,0.24983926963347755,11268.611447467858,-0.5890406612214009,4460.430791550408,9645,604.2551332895921,8.812326450259325,1251.040771783333,608.0784311650154,-0.9002837872295196,2024-05-19 16:27:32.774772+02:00,34.58114393571863,66.23662054151765,"[{""x"": 1183.9804917532433, ""y"": 925.8962517617399}, {""x"": 847.9902458766217, ""y"": 718.9481258808512}]",293.6172673858365,0,0
